Employee ID,Name,Domain,Department,Age,Gender,Marital Status,Location,Join Date,Salary,Exp,Performance Rating,Email,Phone Number,Bonus,Attendance_Percentage,Project Count,Remote Work,Manager Name,Education Level,Last Review Date,Employee Status
EMP9785,Riya Prasad,NLP**,Support Dept.,38 yr,Female,Married,Kolkata,"Dec 08, 2018",6000,7> yrs,,,(+91) 2339062944,75#00,80 %,2 projects,,Pari Prasad,Diploma,2023-06-14,Active
EMP1469,Anita Lamba,Analytics^^#,Finance,34' yr,M,,Hyderbad,25.08.2018,15000,14 yrs,5.0 stars,anitalamba7@company.con,09855191969,15000,,3 projects,no,Pooja Sinha,PhD,16-Oct-2023,Terminated
EMP10863,Nikhil Brown,CloudEngineering,,,,Single,Kolkata,17.01.2022,50$00,12+ year,2.5^,nikhilbrown48@outlook.com,(+91) 7946943492,#7500,77.5pct,2 projects,No,Aman Desai,PhD,"Jun 29, 2025",terminated
EMP8543,Asha Desai,CloudEngineering,Sales,62 years,m,Married,Bangalore,14-Sep-2017,50#000,,4.3 stars,ashadesai43@company.com,66414 52930,5000,76.2,9,No,Pari Walia,Bachelors,"Oct 29, 2024",Terminated
EMP3369,Aditya #Acharya,Testing^^#,HR Dept.,55 years,F,Married,Bangalore,2024-05-22,5$000,15> yrs,2.8,adityaacharya52@gmail.com,+91-7191222814,,66.3%, 11,Yes,Ava Rastogi,Diploma,2025/07/29,Active
EMP3955,Kim Anand,DevOps^^,,30 yr,Male,Married,,2023/10/28,,12+,3.0 stars,kimanand52@yahoo.in,(+91) 7711005278,100$00,70.3, 0,NO,Mike Fernandes,Ph.D.,"Jun 29, 2023",terminated
EMP10175,James Jain,DATAANALYST**,OPERATIONS,31,,Divorced,Pune,2016/07/31,40000,1+ year,,jamesjain12@gmail.com,,1000,61 %, 12,NO,Olivia Agarwal,Masters,2024/06/10,Resigned
EMP9356,Saanvi Prasad,nlp#$,Support,36 yr,,M,,"Jan 10, 2019",18000,2+,2.8,saanviprasad80@outlook.com,79971 22337,15000,61.9%,8 projects,no,Sam Bhalla,Diploma,2025/11/21,Terminated
EMP5346,Adity&a Puri,Datascience,HR,28 years,FEMALE,MARRIED,Kolkata,15.12.2019,6000,11+,4.7/5,adityapuri86@yahoo.in,,7500,84 %,0,Yes,Ira Yusufzai,,06-Oct-2023,Terminated
EMP10868,Aadhya Goel*,WebDevelopment,support,34 yr,FEMALE,Single,,02.01.2024,900^00,,34%,aadhyagoel21@gmail.com,+91-1204029690,7500,,0,no,Vikram Garg,M.Tech/MBA,"Jun 20, 2025",Terminated
EMP6180,Ava Jindal!,webdevelopment,Engineering,31' yr,f,MARRIED,Pune,2021-05-29,8000,10+ year,,avajindal33@company.com,,1000#0,87.0,2,N,Sophia Patel,,22.12.2023,active
EMP7921,Ajay Taneja,Datascience,hr,55' yr,M,S,Mumbai,22-Feb-2015,18000,<2,3.8,ajaytaneja94@outlook.com,00779 72064,5000,96.0, 9,no,Elijah Brown,Ph.D.,12-Feb-2025,Resigned
EMP7957,Adity^a Shah,Dataanalyst,Engineering,33-yr,Female,MARRIED,Bangalore,"Apr 07, 2022",1800$0,,3.6, adityashah20@gmail.com,(+91) 1872596849,1000,,4 projects,No,Hannah Verma,Diploma,2024/07/06,Terminated
EMP5124,Jane +Kapoor,MachineLearning##,Sales,45 years,FEMALE,M,Pune,01/05/2018,12000,8+,2.8/5,janekapoor92@outlook.com,,7500,92.2, 1,no,,Diploma,12.06.2023,Resigned
EMP5737,Anvi Acharya,cloudengineering,OPERATIONS,24,,Divorced,Pune,2014/03/23,,,1.7^,,(+91) 9620183401,10#000,62.8pct,11 projects,yes,,Bachelors,"Dec 12, 2023",ACTIVE
EMP7896,Isha Farooqui,Testing,,54yr,f,Single,Pune,2020/02/22,6000,,82%,ishafarooqui96@gmail.com,(+91) 2688632981,2500,82.5%,8+,Yes,Akash Saxena,Masters,19/08/2025,Active
EMP4293,Ishaan+ Mehta,ANALYTICS##,ENGINEERING,50-yr,Female,single,Hyderabad,15.07.2018,10000,4 yrs,,,94311 31663,1000,86.5%,10,Yes,,,04.06.2023,Terminated
EMP6704,Myra Hegde,Datascience,Sales,48-yr,Male,,Kolkata,30/11/2020,60000,<11,3.4,myrahegde92@company.com,,1^5000,94 %, 7,yes,shaurya patel,Diploma,2024-02-08,Resigned
EMP3762,Aadhya Kulkarni,CloudEngineering,Sales,33-yr,,married,Mumbai,22.10.2019,5000,10 yrs,2.5/5,aadhyakulkarni63@yahoo.in,163-864-9808,20000,62.4%,1+,No,Neha Narayan,Ph.D.,"Jul 12, 2025",RESIGNED
EMP7129,George Mathur,Analytics!!,Marketing Dept.,41' yr,,Single,Pune,12-Dec-2024,80^00,7,1.3,georgemathur99@gmail.con,075-501-2605,,67 %,9 projects,N,Vidya Vaidya*,Diploma,01/01/2024,Resigned
EMP3174,Mason Zachariah,dataanalyst,Support,25' yr,Female,Married,Ahmedabad,2015/09/17,,,2.8^,masonzachariah26@yahoo.in,2875813231,20000,91.7pct,,no,Sara Chopra,B.Tech/B.E,2023-02-06,Active
EMP4419,Pooja Lewis$,MachineLearning,HR,47 yr,,Single,Ahmedabad,20/05/2014 ,25$000,9,1.4,poojalewis4@company.com,+91-3167021272,0,94.2%, 0,Y,,masters,31.05.2023,Active
EMP2824,Reyansh Mathur,CloudEngineering#$,,49 years,MALE,S,Hyderabad,19/12/2021,60#000,11+ year,4.5/5,reyanshmathur62@gmail.com,560-914-8776,0,62 %,8,yes,Aryaman Dixit,,"Jun 24, 2023",Terminated
EMP7849,Meera Miller,WebDevelopment#$,sales,46 yr,,Married,Ahmedabad,20.04.2018,30000,,34%,meeramiller50@yahoo.in,223-207-3712,10000,77 %,9 projects,No,oliver sinha,B.Tech/B.E,06/11/2024,Active
EMP10809,Ravi Solanki,Dataanalyst^^,,25' yr,Female,,Ahmedabad,12/06/2015,75000,12,,,4874379636,0,68 %,7+,no,Maya Rana,PhD,2024/06/20,Terminated
EMP4329,Uttam Garg,MachineLearning!!,,35' yr,Male,Married,,2015/03/28,3000$0,,,uttamgarg93@company.com,934-220-4253,1000,74.0,12+,YES ,Riya Saxena,Diploma,"Aug 28, 2025",Terminated
EMP5475,Sahil Shah,MachineLearning,operations,64 years,m,single,Ahmedabad,14.01.2015 ,50$000,12+ year,3.5/5,sahilshah10@outlook.com,2880604657,250$0,,5 projects,NO,Vikram Rao,,29-Mar-2025,active
EMP5631,Anvi $Oberoi,analytics,Engineering##,57-yr,,Married,Kolkata,2022/06/21,1$0000,2,3.7,anvioberoi26@gmail.com,07673 29286,15000,83 %,9 projects,N,Ira Yusufzai,Masters,"Dec 17, 2024",Resigned
EMP2761,Tara Chakraborty,analytics,Marketing,32 years,Female,Married,Chennai,02.02.2014,500%0,4 yrs,3.2,tarachakraborty32@company.com,441-129-8029,1000,,1 projects,Y,Divya Agarwal,Diploma,"Oct 11, 2025",Resigned
EMP2574,Trisha Goel,analytics,Finance,30 yr,,,,"Aug 03, 2020",3^5000,10,1.2 stars,,0405197066,2000,, 9,Yes,Grace Madan,,"Mar 31, 2025",resigned
EMP5447,Veer Wilson,Testing,Operations,44 yr,m,Single,Pune,26/07/2023,5$0000,14+ year,4.1^,veerwilson42@yahoo.in,23221 06058,250%0,, 9,No,,Masters,11-Jun-2023,Terminated
EMP4495,Aniket! Israni,Testing,support,,m,d,Chennai,2023-05-21,40000,3> yrs,3.9/5,aniketisrani8@gmail.com,,2000,82.5,11+,Yes,Alexander Jindal,PhD,09/01/2025,RESIGNED
EMP7169,Jane Johnson*,Statistics##,Operations,,Male,Divorced,Kolkata,08.12.2016,35^000,15+ year,2.7 stars,janejohnson28@company.com,824-549-8244,,98 %,6 projects,No,Mihir Williams,Bachelors,2025-12-17,TERMINATED
EMP8560,Liam Mathur,NLP,,,F,S,Pune,08.04.2015,60^00,15 yrs,40%,liammathur38@outlook.com,+91-0020607405,5000,84.2%,6,,Sophia Mehta,Masters,05/10/2025,Terminated
EMP6264,Nina Yusufzai,DATAANALYST,,39-yr,male ,Single,Ahmedabad,2022-06-24,2000^0,14,,ninayusufzai55@yahoo.in,03997353421,,,9,YES ,Vikram Madan,Bachelors,2023-12-26,Active
EMP8028,Ranbi+r Bedi,analytics^^,Marketing,50-yr,Female,Married,Bangalore,2018-05-24,35%000,,4.5,ranbirbedi21@gmail.com,575-705-1050,2500,78 %,5,yes,Imran Mehta,diploma,2024/03/03,Active
EMP10153,Tom Easwaran,WebDevelopment,HR,41 years,male ,Single,Pune,05-Apr-2017,25000,6+,,tomeaswaran67@gmail.com,216-881-1915,^0,73.9pct,7,no,Mike Iyer*,bachelors,"Jan 09, 2025",resigned
EMP9016,Priya Brown,NLP,Support,55 years,F,married,Chennai,2023/10/28,12000,9+,3.0,priyabrown54@outlook.com,8865976051,20000,88.8pct, 0,No,Shaurya Clark,diploma,"Sep 29, 2025",Active
EMP7167,Anaya Johnson,Dataanalyst^^,Support,49 years,,DIVORCED,Pune,17.10.2024,10000,,1.9/5,anayajohnson12@yahoo.in,+91-4207006827,,85.2,2,no,Manya Kapoor,masters,"Nov 05, 2024",ACTIVE
EMP4662,Imran Kohli!,MachineLearning^^#,finance,64' yr,m,M,,15-Dec-2015,500^0,,3.1 stars,imrankohli99@yahoo.in,36762 74598,2000,97.0, 7,NO,Dhruv Tandon,Diploma,23-Dec-2024,Terminated
EMP10356,Mason^ Brown,WebDevelopment^^,Support,65 years,m,Single,Bangalore,2019/10/05,90000,9+ year,1.2/5,masonbrown39@company.com,+91-3509320337,5$000,72.7%,11+,Yes,sebastian oberoi,,07-Oct-2023,Active
EMP2227,Jane Chauhan%,DevOps,Marketing,37' yr,f,SINGLE,Pune,19-Jan-2017,6%0000,,48%,janechauhan87@company.com,341-357-1907,20000,63.0, 6,Y,Ava Rastogi,Diploma,2023-09-17,Resigned
EMP5186,Aniket Mehta$,DevOps,Marketing Dept.,64 yr,male ,Single,Bangalore,06-Jun-2020,3000#0,5> yrs,,aniketmehta19@company.com,04838 47454,5000,94.7,9,yes,Riya Rao,Bachelors,13/04/2025,Terminated
EMP6055,Veer Chauhan,Datascience,,25yr,m,Single,Kolkata,"Dec 09, 2018",100^00,3+,2.5^,veerchauhan20@gmail.com,814-520-4495,10000,76 %,9+,yes,Asha Mukherjee,PhD,2025-06-11,Active
EMP4206,Lucas Desai,devops,Sales,22-yr,,S,Bangalore,14.06.2024,4000%0,,4.7^,lucasdesai99@gmail.com,0270896733,7500,75.8%,9 projects,Yes,manya puri,Diploma,03/03/2024,
EMP8161,Abigail Sinha,DEVOPS,Sales,57-yr,FEMALE,Married,,2017/04/13,40000,<6,64%, abigailsinha28@outlook.com,+91-0354770482,25#00,81 %,5+,yes,,,30.10.2023,Active
EMP3571,Nina Easwaran,DevOps,sales,,f,Divorced,,2015-10-04,8000,2,,ninaeaswaran40@gmail.com,206-774-2475,200$0,95 %,6+,YES ,elijah farooqui,PhD,2023/05/14,Resigned
EMP9192,Rhea Gupta,Testing^^#,Engineering,41 years,male ,Married,Kolkata,26-Mar-2015,100%000,<11,3.6, rheagupta55@yahoo.in,799-259-8269,1000,96 %,7+,N,nikhil jha,Masters,02.12.2023,Active
EMP2645,Uma Eswaran,WebDevelopment##,Sales,62,f,Single,Mumbai,"Nov 05, 2019",25^000,8+ year,1.6 stars,umaeswaran26@company.con,,%7500,,10+,Yes,Shaurya Fernandes,Diploma,10-Jun-2024,Terminated
EMP4497,Harper Naidu,dataanalyst,,59' yr,m,S,Mumbai,"Mar 23, 2024",60%000,12+,3.5,harpernaidu29@gmail.com,0215963759,,77 %,7 projects,YES ,,,03.06.2025,Active
EMP9874,Maso#n Rao,Analytics,Marketing##,33,female ,DIVORCED,Bangalore,2017/04/28,3500^0,<8,4.8 stars,masonrao21@yahoo.in,,75#00,69.4,,YES ,Tom Goel*,,23.11.2025,RESIGNED
EMP3281,Dev Verma,Analytics!!,operations,25,m,Single,Hyderbad,2023-02-06,60000,4+ year,92%,devverma59@yahoo.in,4603079167,10000,,7 projects,NO,alexander saxena,,"Dec 17, 2023",TERMINATED
EMP1381,Shreya Xavier,CloudEngineering,Sales,47yr,,,Bangalore,12-Feb-2022,12000,5,2.0 stars,shreyaxavier27@yahoo.in,06984310414,,75.4pct,11+,NO,Harper Lamba,Masters,16.08.2024,Terminated
EMP10550, Kabir+ Davis  ,NLP,operations,33,Female,Married,,2014/01/06,6000,,2.0/5,kabirdavis69@outlook.com,+91-7051424852,$10000,61 %,9+,no,Ira Bhalla,B.Tech/B.E,"Dec 01, 2024",Resigned
EMP9095,Lucas Reddy,Datascience**,ENGINEERING,49' yr,FEMALE,,,"May 19, 2021",,13,4.2^,lucasreddy80@company.com,07806297331,2500,95.4pct, 8,,,PhD,09/07/2025,Active
EMP6468,Ira Ojha,cloudengineering,sales_dept,24' yr,FEMALE,divorced,Delhi,21.10.2020,350#00,,,iraojha70@gmail.com,08097470908,10%00,61.3%,11+,N,,Diploma,2025-05-23,TERMINATED
EMP6011,Maya %Lamba,DevOps,Engineering,23' yr,FEMALE,married,,2023-10-14,6000,,,mayalamba35@gmail.com,05475038273,7500,69.4%, 5,yes,Oliver Wadhwa,PhD,01/08/2023,Terminated
EMP1704,Michael Rastogi^,Analytics^^#,Support,58-yr,Female,Single,Mumbai,2016-04-18,5000,2+,1.5^,michaelrastogi25@outlook.com,2772707516,2500,92.3%,3 projects,YES ,Vikram Madan*,Bachelors,01.06.2025,Terminated
EMP5188,Emma Tandon,Statistics**,Marketing,52,f,Married,Kolkata,16.05.2016,,14,4.4,emmatandon35@gmail.com,(+91) 1702937018,2000,84 %,11+,,Meera Bansal,PhD,17/09/2024,TERMINATED
EMP1618,Sam Pandey,Analytics,Operations,31 years,female ,,Kolkata,13/05/2015,600%0,9+ year,4.5/5,sampandey97@company.com,836-394-1264,^20000,77 %,5 projects,,,Masters,13-Sep-2025,Terminated
EMP2644,Sophia Prasad,Datascience,Marketing,26yr,F,,Bangalore,22-Sep-2022,40000,9,1.3,sophiaprasad47@outlook.com,06508647658,15%000,,11+,NO,kim dutta,Bachelors,11.02.2023,Active
EMP7741,Uma Iyer,nlp,support,41,f,Divorced,Ahmedabad,2017-03-24 ,3^0000,2,4.5,umaiyer86@gmail.com,82879 80337,10$000,82.4%,4+,Y,Kim Dutta,Diploma,02.12.2023,Resigned
EMP2509,Uttam Walia,Dataanalyst,Finance,63-yr,FEMALE,Divorced,Pune,2024/09/01,8000,,2.6^, uttamwalia66@outlook.com,,5000,94.6,4+,yes,Aryan Khan,Diploma,2024/11/26,Active
EMP6517,Riya Wadhwa,NLP,Finance Dept.,61yr,Female,Single,,23/04/2018,9$0000,,2.8^,,501-507-9029,5000,64.3,10+,N,Elijah Patel,masters,2024-08-03,ACTIVE
EMP1223,Nikhil Davis,MACHINELEARNING**,Marketing,56yr,female ,,Delhi,2023/09/09,5000,8+ year,3.9 stars,nikhildavis21@gmail.com,671-546-5155,#2500,71.2%, 4,no,harsh tandon,Bachelors,"Mar 14, 2023",Active
EMP10592,Akash Saxena,MachineLearning,Marketing,35' yr,f,Married,Ahmadabad,14.01.2020,35000,12+ year,22%,akashsaxena52@yahoo.in,07826652148,200^0,87.9%, 0,Yes,Evelyn Taneja,Diploma,18-May-2024,resigned
EMP9764,Carlos Smith,Analytics#$,finance,47,male ,SINGLE,Kolkata,23.01.2022,750^00,4 yrs,2.9^,,9367611596,$0,72.5%,10 projects,no,Myra Wilson,Bachelors,"Jul 22, 2024",resigned
EMP1077,Komal Lamba&,analytics#$,Engineering,51' yr,Female,Single,Chennai,08.11.2018,30000,13+ year,,komallamba96_at_company.com,+91-4765067286,,88 %,3 projects,N,Ajay Rao,Ph.D.,2024/10/10,Terminated
EMP3322,Alexander Yadav,Datascience,finance Dept.,61 years,,Single,Chennai,06.03.2016,35000,6+,2.0^,alexanderyadav21@company.com,,$0,67 %,8 projects,No,,PhD,2025-10-26,Resigned
EMP2024,Kim Pillai,Datascience!!,Sales,45-yr,Male,SINGLE,Bangalore,2015/02/10,90#000,5,4.1,kimpillai69@gmail.com,06429629594,2000,63.2%,2 projects,No,Fatima Dixit,masters,2024/06/15,Terminated
EMP9631,Aniket Malhotra,Testing,,53,,single,Bangalore,12/08/2015,5#0000,,4.2 stars,aniketmalhotra41@outlook.com,+91-6747321358,750$0,76.5%, 6,No,Chloe Hari,Diploma,2024-08-29,Resigned
EMP7318,Anita+ Puri,WebDevelopment#$,hr_dept,30,m,,Delhi,07-Sep-2020,40000,2,,anitapuri31@outlook.com,33884 94063,,73.4pct, 12,no,Sneha Walker,Masters,2024/05/01,Resigned
EMP3684,Divya Bhatia%,NLP^^#,,45 yr,male ,,Pune,"Nov 27, 2014",18000,6,,divyabhatia24@outlook.com,(+91) 5185391936,5000,94 %, 10,Y,Pooja Rastogi,Masters,21/04/2025,RESIGNED
EMP4505,Chloe Kaur*,analytics,Finance,33' yr,male ,Married,,"Sep 06, 2015",15$000,7 yrs,4.4^,,05323 73418,15000,62 %,12 projects,NO,Anita Eswaran,diploma,2023/03/01,active
EMP1342,Liam Miller,Dataanalyst,Finance,54-yr,,,Kolkata,23/07/2019,3#5000,6> yrs,,liammiller32@outlook.com,+91-1466611309,20$00,67.0pct,2+,yes,Benjamin Lal,Diploma,04/10/2024,Active
EMP6128,Rehan Smith,CloudEngineering,Sales,51' yr,f,MARRIED,Mumbai,14/11/2019,800^0,,4.3,rehansmith55@company.com,+91-4622245749,2000,99.0,7 projects,YES ,pari prasad,Ph.D.,10/02/2025,
EMP9666,Michael Das,analytics^^#,Operations,54yr,m,Married,Delhi,28/12/2014,100$00,12> yrs,74%,michaeldas82@gmail.com,+91-6074244228,,65.3,5+,YES ,aniket naidu,PhD,17.07.2023,resigned
EMP3345,Sneha Deshpande,dataanalyst,Sales,33,FEMALE,Married,Kolkata,05-May-2017,90000,,2.2/5,snehadeshpande32@gmail.com,02576404181,15000,95.3%,3 projects,YES ,nikhil sinha,,03-Jul-2024,
EMP10711,Evelyn Verma$,CloudEngineering^^#,Finance_dept,,Male,Married,Chennai,"Dec 31, 2024",7500%0,3> yrs,2.7/5,evelynverma13@company.com,01924268039,100$0,92.0%,3+,YES ,Lucas Patel,Bachelors,"Apr 03, 2024",
EMP4886,Kavya Pillai,Analytics,Finance,60-yr,m,single,Pune,23/01/2024,1#2000,<1,54%,kavyapillai60@yahoo.in,+91-7840102787,2000,88.7pct,,YES ,Vivaan Qureshi,M.Tech/MBA,2024-01-16,
EMP3642,Krishna Dixit,nlp##,HR,33,female ,married,,12/09/2024,3500%0,8,3.8/5,krishnadixit90@outlook.com,07952924143,10000,81.0pct,12 projects,YES ,,Masters,07.12.2025,Active
EMP1490,Alexander Agarwal,webdevelopment,Engineering_dept,51yr,M,Divorced,Ahmedabad,12/09/2019,60000,7> yrs,4.8 stars,alexanderagarwal98@yahoo.in,+91-4319766038,20000,90.4pct,3+,,divya agarwal,Bachelors,29/02/2024,Resigned
EMP8978,Zara Mathur,CloudEngineering^^#,HR,35 yr,FEMALE,Divorced,Bangalore,21-Sep-2023,1#5000,12 yrs,,zaramathur53_at_gmail.com,+91-5000847310,5000,89.4pct, 10,Yes,john smith,Diploma,23-Feb-2025,Active
EMP4680, Isha Bansal^  ,Analytics!!,HR,27yr,,MARRIED,Hyderabad,20-Aug-2021,60$00,,,ishabansal9@outlook.com,8951143009,15000,75 %,8 projects,no,,Masters,"Dec 27, 2024",Resigned
EMP3275,Raj Dutta,testing,Finance,36-yr,Female,Divorced,Bangalore,17/11/2022,40^000,,4.4^,rajdutta20@yahoo.in,,10000,77.9%,0+,no,michael zaidi,Ph.D.,2023/07/07,RESIGNED
EMP9565,Aryaman Bhatia,MachineLearning!!,hr,25' yr,MALE,Married,Chennai,12/02/2024,5%0000,5+ year,2.9,aryamanbhatia20@company.com,097-774-1928,20000,, 1,No,Veer Narayan,Diploma,2025/06/27,
EMP3442,Myra ^Sharma,machinelearning#$,Engineering,26 years,Female,,Bangalore,"Dec 01, 2024",6000^0,9,2.7 stars,myrasharma80@yahoo.in,475-084-5016,,94.7pct,10+,YES ,Scarlett Singh,phd,2024/11/13,Terminated
EMP7016,Shreya Rastogi,MachineLearning!!,finance,34' yr,m,Married,Chennai,12.02.2017,,11 yrs,66%,shreyarastogi98_at_gmail.con,03703 52666,10000,93.0%,0,,Liam Walker!,Bachelors,"Sep 27, 2024",Terminated
EMP9877,Anaya Smith,CloudEngineering,Operations,65 yr,female ,Single,Mumbai,2020-11-21,30000,5> yrs,82%,anayasmith7@yahoo.in,+91-0417237217,$0,91 %, 6,YES ,George Davis,Diploma,25.01.2025,ACTIVE
EMP9141,Uma Jain,NLP,Engineering,49 yr,female ,S,Kolkata,"Jan 29, 2022",90000,,86%,,,5000,98 %,8+,Y,Pooja Rastogi,Diploma,2024-10-18,Active
EMP1817,Kabir Bhalla,CLOUDENGINEERING^^,sales,40yr,female ,Single,Ahmedabad,04-Aug-2022,8%000,<3,2.0,,03334 23090,15000,99.4,4+,Yes,Teddy Kapoor!,Diploma,2025/12/05,TERMINATED
EMP9446,Simran Das,dataanalyst#$,,,F,Married,Bangalore,2018/03/06,90000,1 yrs,100%,simrandas96@yahoo.in,08331990893,1000,,6+,N,Kabir Taneja,Masters,25.12.2025,Resigned
EMP10343,Noah *Vaidya,analytics,Engineering,63 years,m,DIVORCED,Delhi,2024/06/09,6%0000,7+ year,,,36468 28442,%2000,83 %,12,no,Simran Yusufzai,Diploma,"Nov 30, 2025",Active
EMP1001,Ajay Shah,cloudengineering**,Support_dept,36yr,F,Divorced,Hyderabad,2016/02/12,60000,<10,,ajayshah30@yahoo.in,433-738-1843,,80.4%, 7,yes,Lucas Hooda,M.Tech/MBA,2023/12/11,Active
EMP2874,Aniket Dube,datascience,marketing,36,M,SINGLE,Chennai,2016-05-30,50000,5> yrs,88%,aniketdube90_at_yahoo.in,4326016196,$10000,94 %,5+,YES ,Anvi Brown,Diploma,01/12/2024,Terminated
EMP2245,Lucas Gupta,Datascience!!,HR Dept.,23,f,Divorced,Delhi,02.08.2021,6000,,,lucasgupta70@company.com,4220016822,2500,64.4,2,,Sophia Gokhale,PhD,10/11/2024,Active
EMP3456,Akash Solanki,Datascience##,Marketing,,female ,Married,Ahmadabad,2020-04-07,25#000,<3,2.5 stars,akashsolanki27@gmail.com,04599219510,20000,99.5%,2+,yes,John Yusufzai+,PhD,25.01.2025,Active
EMP7501,Kim Fernandes,Analytics,Support,47-yr,m,Divorced,Delhi,2014/11/24,90$000,7+,4.0/5,kimfernandes74@outlook.com,(+91) 9480791670,2500,70.2pct,,no,Tom Singh,Bachelors,25.04.2024,Active
EMP2222,Aryan Jain,machinelearning,Engineering,62' yr,FEMALE,Divorced,Hyderbad,2015/10/05,5000%0,13 yrs,,aryanjain79@company.com,1994599305,10$00,96.9,6,Y,Mason Lamba,Diploma,10-Sep-2024,Active
EMP7773,Imran Desai#,Testing,Sales,65yr,F,M,Kolkata,27-Aug-2018,50^000,12+ year,3.7 stars,imrandesai57@outlook.com,1362356370,10000,61.6pct,12 projects,Y,Ranbir Menon,Diploma,2025-07-15,Active
EMP7845,Pooja Vaidya!,CloudEngineering,Sales,54 yr,f,Married,Pune,30-Apr-2021,7%5000,4,3.6,,(+91) 4736387813,#15000,89.9,7 projects,yes,Aryan Khan,m.tech/mba,08.03.2024 ,Resigned
EMP9487,Pooj+a Lal,Testing^^,Finance,45,,Married,,"Jan 04, 2017",30$000,1 yrs,4.1 stars,,7829695355,,, 12,NO,Kabir Taneja,Masters,2024/06/06,
EMP9901,Aarav Acharya,CloudEngineering,,38 yr,F,MARRIED,,2022-07-28,75000,1,2.5^,aaravacharya93@yahoo.in,49456 39465,2000,78 %,5+,NO,Krishna Hooda,b.tech/b.e,23/12/2025 ,Active
EMP3059,Riya Sengupta%,NLP,Finance,32' yr,FEMALE,S,Delhi,2016-01-22,60000,5+ year,2.6,riyasengupta95@outlook.com,,,74 %,4,N,komal puri,Masters,2023/07/14,Active
EMP6963,Ella Menon#,datascience^^,Marketing,33 yr,F,Married,,"Oct 18, 2018",75000,4,4.1 stars, ellamenon33@outlook.com,1793396373,2500,74.1,5 projects,yes,Riya Chauhan,PhD,"Jan 11, 2024",Resigned
EMP6429,Zara Saxena,CloudEngineering,Engineering,62' yr,female ,,Banglore,2018-10-03,75000,4+ year,3.2 stars,zarasaxena50@yahoo.in,05205811081,,98.9%, 6,Y,imran thakur,Diploma,2024/12/24,Terminated
EMP7075,Benjamin Wilson,NLP#$,Marketing,40 yr,female ,Married,Hyderabad,"Nov 08, 2024",300#00,7,82%,benjaminwilson57@gmail.com,22660 26471,15000,,10 projects,N,Sebastian Agarwal,M.Tech/MBA,"Dec 12, 2025",Active
EMP7587,Krishna Trivedi,NLP,FINANCE,63-yr,MALE,Divorced,Kolkata,11/03/2022,2#5000,,3.1^,krishnatrivedi39@yahoo.in,(+91) 3883017471,,, 8,N,Mike Kohli,PhD,02/10/2023,TERMINATED
EMP3994,Aarav Israni,Dataanalyst,HR,38-yr,f,Married,,2024/02/16,60000,2,2.1^,aaravisrani50@company.com,33342 79483,2000%0,,6 projects,no,Aarav Easwaran,ph.d.,13.01.2025,Terminated
EMP9009,Shreya Walia,statistics,Engineering,29,Male,,Delhi,"Jan 05, 2017",12000,14+ year,3.0^,shreyawalia15_at_gmail.con,991-884-1718,5000,74.2pct,,Yes,Abigail Pillai,,2024/02/17,Active
EMP6934,Daniel Taneja,devops^^,Marketing,35 years,Male,Married,Banglore,2018/07/03,5000^0,1> yrs,4.0^,danieltaneja89@yahoo.in,+91-4327819737,%1000,62.0,0,N,Ajay Goel,Ph.D.,2024-06-26,Active
EMP3970,Neha Nair,Dataanalyst,HR,28' yr,M,SINGLE,Ahmedabad,14-Apr-2024,12000,8,,nehanair54@gmail.com,079-920-4671,2500,68.0,8,YES ,Ranbir Bhalla,bachelors,10.04.2025,
EMP3196,Scarlett Zaidi#,NLP,Operations,55,female ,married,Mumbai,22-May-2022,500$00,<3,68%,,01928772940,10000,67.5pct,4+,NO,Rohan Saxena,Ph.D.,"Jul 14, 2025",Resigned
EMP7541,Aditya Tandon,DevOps^^,Finance,37yr,f,DIVORCED,Delhi,08/01/2017,350$00,15> yrs,22%,adityatandon30@gmail.com,04790737544,,67.3pct,10 projects,Yes,Nina Malhotra,Bachelors,2023/04/25,Active
EMP9670,Rohan Zaidi#,Analytics,sales,27-yr,Female,Single,Ahmadabad,24-Nov-2024,90#000,12,2.5 stars,rohanzaidi34@gmail.com,9397697901,20000,98.6,4 projects,Y,Manya Kapoor,,20-Dec-2025,Terminated
EMP10886,Aadhya Walker,STATISTICS^^,Support,45 years,f,Married,Mumbai,"Apr 21, 2017",10000,,1.6,aadhyawalker42@yahoo.in,03545189398,$20000,66.0,7 projects,No,,Ph.D.,2025/03/13,RESIGNED
EMP9381,George Eswaran,statistics!!,engineering,56 years,male ,Single,Delhi,22.08.2024,20000,<4,4.1/5,georgeeswaran3@outlook.com,06972 47233,1000,65.3%,3,yes,Daniel Lewis,Bachelors,2025/04/28,Resigned
EMP8824, Ajay Lamba  ,WebDevelopment##,HR,63 years,,Single,Hyderabad,2019-04-07,500#00,1,,ajaylamba98@gmail.com,06279012132,150%00,,9+,N,,phd,2024-04-22,Resigned
EMP2295,Neha Kulkarni,Statistics**,Operations,58' yr,female ,divorced,Banglore,31.12.2020,40000,8,3.3/5,nehakulkarni67@yahoo.in,07156366886,5000,, 7,N,Komal Chhabra,PhD,2025-08-23,active
EMP3485,Georg+e Shah,Testing,Support##,52 years,MALE,single,Delhi,16/03/2020,40000,10+ year,24%,georgeshah91@outlook.com,123-053-7953,2500,,6,yes,Lily Tandon,,26.08.2023,terminated
